voiceID,duration,meanF0Hz,stdevF0Hz,HNR,localJitter,localabsoluteJitter,rapJitter,ppq5Jitter,ddpJitter,localShimmer,localdbShimmer,apq3Shimmer,apq5Shimmer,apq11Shimmer,ddaShimmer,f1_mean,f2_mean,f3_mean,f4_mean,f1_median,f2_median,f3_median,f4_median,pF,fdisp,avgFormant,mff,fitch_vtl,delta_f,vtl_delta_f
/content/train/train_0193.wav,1.64437641723356,202.06954522756112,66.9750594215475,14.677477852278525,0.0108459391846685,5.3924286321599365e-05,0.0040087692006511,0.0060802957941332,0.0120263076019534,0.1249899790795665,1.1311171601451986,0.0549337716660201,0.0826824395865048,0.0949878757549579,0.1648013149980603,986.995449949172,1507.9173263946047,2644.003134890729,3382.181608073432,1027.7089434972147,1481.2755368709493,2744.381274767002,3240.925253568268,0.1939117618016702,737.7387700236844,2123.5727521758586,1918.248477605065,15.268970917484271,997.1409214981655,17.550177334721084
/content/train/train_0501.wav,0.4499546485260771,236.25716926785475,42.75404492811487,14.968534544888016,0.044348137754833,0.0001901902408553,0.0153374162436124,0.0180165628838731,0.0460122487308374,0.1151749623752747,1.1530110402860796,0.0434471845456463,0.0808288798908305,0.124070313791548,0.130341553636939,540.7542869719242,1245.8729733880268,2331.4304594333667,3475.2031254379403,542.6414783956459,1193.2670788043563,2502.1609450636856,3735.085800986254,-0.4451334605399944,1064.1481075302029,1993.2888258124856,1568.4353337126638,18.00167348161684,1018.5440011197838,17.181388315831775
/content/train/train_0243.wav,0.6840816326530612,239.65983628691572,33.25413822919616,16.069778803888482,0.0140147301546422,5.872293032054412e-05,0.0038911643827959,0.0042612180922959,0.0116734931483878,0.0957534610151473,0.8924080816782245,0.0480690849584032,0.060750115761608,0.0736016737045383,0.1442072548752098,716.6188265695981,1356.034048479651,2284.518596686931,3500.5252891314194,725.415916677686,1383.5305204368751,2211.550267527876,3422.84332870865,-0.5196818990991694,899.142470676988,1935.835008337772,1660.2172239055678,17.178056880301344,949.8490980140057,18.42397917373393
/content/train/train_0200.wav,1.133990929705215,236.5799395604904,22.7731982597456,18.193461153750864,0.0091711454737992,3.88486756044655e-05,0.0037127971113916,0.0043338793387604,0.0111383913341749,0.0601930702714621,0.5688490597500827,0.0224389647786085,0.032935225314291,0.0593549203999973,0.0673168943358255,630.9406948601036,1591.3458429526377,2158.1555244653723,3218.276876315927,624.5244373949894,1488.8170826044104,1993.9251327709871,3152.107509220675,-0.8966530835534503,842.5276906085619,1814.8435404977652,1554.802256629779,18.253799545149587,883.9369979430448,19.79779106511343
/content/train/train_0311.wav,0.9034013605442176,240.21773758752448,20.951858172827283,15.021857159648704,0.0182416714791243,7.592589776611914e-05,0.0084520203318184,0.0106797122535865,0.0253560609954553,0.0954735928008374,0.9161992010253946,0.0498442140141764,0.0577720119713829,0.0863934520151971,0.1495326420425292,1140.6406019643448,1879.714328548836,2846.0651973367644,3736.615838001565,1037.02152102474,1885.5356422103373,2927.3624757794664,3727.677742693547,1.2829422549195448,896.8854072229357,2394.399345427023,2149.2371776903183,13.43393375257854,1129.1472625097122,15.498421314066178
/content/train/train_0112.wav,0.9669160997732428,198.1233741146209,9.74448424924056,20.365952507552706,0.0057036291584815,2.8806970379149723e-05,0.0020673526648527,0.0031197410817322,0.0062020579945582,0.0526220319533458,0.601851848529504,0.0195724002164519,0.0253887736047309,0.0485230901898471,0.0587172006493558,813.6931412152304,1541.2539902048854,2593.475494463381,3310.4496602527456,875.0948506547147,1559.3908943361223,2805.2583668716634,3311.0332011538403,0.2474754094609201,811.9794501663752,2137.694328254085,1886.8467627397808,15.231720181004947,1018.0188518118639,17.190251407283473
/content/train/train_0326.wav,0.8850793650793651,228.36311842890848,32.37591517810015,29.791114157654302,0.0111299704235537,4.901403469759241e-05,0.0024316174553998,0.0030638103025011,0.0072948523661994,0.0284854246348971,0.3814820628283648,0.0095959914585678,0.0140554466448028,0.0246961750530272,0.0287879743757036,505.6526935310952,1161.2676580809218,2191.981845459632,3196.3130378148417,521.9263405804077,1081.300148187143,2418.751378198872,2944.7281254636987,-1.3500294814521936,807.600594961097,1741.6764981075305,1415.9501962544116,19.982219083761017,868.3971560567164,20.152069681417803
/content/train/train_0273.wav,1.4385260770975057,250.9372315533524,20.264613429191908,23.86316592046012,0.0098559205369225,3.91951837664192e-05,0.0035929486835244,0.0040836113829181,0.0107788460505732,0.0441483125031976,0.5855793786681793,0.0134722688622124,0.0193749745573217,0.0444398153024065,0.0404168065866372,570.3342946325215,1479.9972015279366,2488.6339940267176,3521.288548296309,548.6487014483345,1448.2788516310648,2643.45906109548,3628.9950772775,-0.0885480594842102,1026.7821252763886,2067.345422863095,1661.5995968606333,16.87536807290131,1036.0415738752722,16.891214060592134
/content/train/train_0582.wav,0.5325396825396825,210.2750282156792,43.86147117710671,12.589489799036444,0.0195439504819971,9.332542634225728e-05,0.0055866697197707,0.0082136761113505,0.0167600091593122,0.0948864334670003,0.9045243069536316,0.0365088438299847,0.0548978894539225,0.1027037127223753,0.1095265314899542,665.8617891978487,1300.4423858461098,2639.379539610796,3784.356765052468,623.1774811742002,1287.7761774501528,2863.677170865334,4022.4270552001226,0.2977043865348003,1133.083191341974,2199.2644711724524,1743.6772175219292,16.232401501344587,1118.1400298631474,15.650991407705776
/content/train/train_0082.wav,1.5224943310657597,187.3702289403067,18.006870264982325,21.082243099262787,0.0091464706947319,4.881229672080295e-05,0.002658715203726,0.0017459201752211,0.0079761456111781,0.033116727398949,0.4012257766326719,0.0094982924989008,0.0142206718490238,0.0209663717256678,0.0284948774967024,898.894960700007,1557.3181033956794,2618.8998907455925,3221.171253686869,875.114056246499,1552.0708931128115,2737.513661517076,3010.243773850449,-0.0732842572714557,711.7099058679834,2043.7355961817088,1829.0835504553909,15.810107160526396,959.3000347648442,18.24246780548676
/content/train/train_0220.wav,1.1182086167800454,173.9787897649096,21.11873581154665,6.101565322995421,0.0204970153553667,0.000117470363123,0.0076002864658939,0.0092238214738291,0.0228008593976817,0.1511246569351778,1.322704213884299,0.047430169562929,0.0775750319362919,0.1941883712808143,0.1422905086887871,468.59143087282047,1564.629025869255,2098.853597249157,3487.6520651817937,427.6666828177202,1576.3999133816317,2116.15636186331,3437.9003622135688,-0.6423281654333489,1003.4112264652828,1889.5308300690576,1488.172295072191,18.900526831379732,947.6893039946226,18.46596761853851
/content/train/train_0457.wav,0.9993650793650792,197.1813437477064,23.684569481152984,9.468879377975728,0.0272817703172762,0.0001397363630024,0.014452081851234,0.0161827954661647,0.043356245553702,0.1070116476485438,1.2283869821332225,0.0433302630121328,0.0611148380711266,0.0878989445706543,0.1299907890363985,731.0074095016948,1540.6557814656042,2635.419017614337,3745.924049116248,689.2119670155956,1406.3731208956708,2363.88535246456,3882.517172391269,-0.0115747385831169,1064.4350684585577,2085.496903191773,1727.0236723359526,16.411051223508615,1045.3661499705784,16.74054588480078
/content/train/train_0462.wav,0.7607709750566893,246.43319731162177,53.39697842404034,18.445616255192697,0.0097101979813712,3.933614928209162e-05,0.0024506213266475,0.0037933902725485,0.0073518639799425,0.0480081001209671,0.4819362514751774,0.0182047029185563,0.0286413070294539,0.0467779805394946,0.054614108755669,792.232723356515,1271.923525724836,3056.8510590458463,3806.592846179965,857.18068673164,1311.8712101677377,3093.46366375433,3898.505243974222,0.6493231766775536,1013.774852414194,2290.2552011569824,1919.0075355214065,15.017835472400094,1132.1345081863346,15.457527240323044
/content/train/train_0558.wav,1.4767573696145124,222.77938844649924,13.702542568389651,24.94034127256609,0.0067444772666615,3.0342562392609616e-05,0.0019105558811403,0.0026596152634737,0.005731667643421,0.1011697337004328,0.9816402689432197,0.017665843723799,0.0420903267103033,0.1341945597392472,0.052997531171397,679.7439714355683,1400.8315245133197,2866.3967090921333,3364.9073100896653,677.3770757455635,1389.0973300806618,2809.470510767881,3347.6075806067115,-0.1366082658281287,890.076834953716,2055.8881243002043,1724.7674518900678,16.420903720071692,1007.7446353350937,17.365510454125044
/content/train/train_0163.wav,0.9186394557823128,176.83809184925596,9.175311884028751,16.159471770237673,0.010557413239863,5.9668952777299086e-05,0.0021503731411224,0.0050367696389508,0.0064511194233673,0.0550466580155847,0.5364660985320553,0.0187509156508318,0.0318292369842222,0.0633387522459565,0.0562527469524956,471.3679999509762,1637.8032301734556,2368.0095702519698,3225.6617404267017,457.0151525393651,1626.1975649690785,2317.159833914021,3160.264735831761,-0.6208687045141041,901.0831944307988,1890.1593218135563,1527.3755728247672,18.387521020438122,929.601432567596,18.825272193981355
/content/train/train_0573.wav,0.8145351473922903,236.88462859733283,61.15593213736112,14.008455423318464,0.0328581042903957,0.0001377326023015,0.0131695564424773,0.0135762575497144,0.039508669327432,0.1124266352657766,0.9941306960722052,0.0525039438231117,0.0623913326972116,0.0860812662901426,0.1575118314693351,824.9523149959018,1577.9567804218818,2550.844051283457,3421.623755963173,857.7603172349287,1608.205889364356,2563.0567311219465,3411.9732844625723,0.1799197432795712,851.4043224092146,2110.249055545951,1863.665046282521,15.38611817789796,1009.0827293375174,17.342482921582747
/content/train/train_0560.wav,0.8697959183673469,249.38683787958607,40.60375719852927,13.69387213260052,0.0306473996110603,0.0001237628282873,0.0179505212709383,0.0221437106147545,0.0538515638128149,0.1150462616997679,1.0269942766985865,0.0559865491757491,0.0706786030207437,0.0964474050676559,0.1679596475272475,1020.9290831412906,1747.3263387271743,2761.8791108006244,3484.2226830739382,984.95847521072,1757.7640872152922,2727.596669117936,3502.9002595543707,0.7122336440729101,839.3139281145501,2243.30487277458,2016.724655993317,14.335660015975453,1057.5365690315923,16.547891120233416
/content/train/train_0007.wav,1.1810430839002268,178.19273093056177,41.02895866993151,4.344054056661852,0.0268750249256187,0.0001488522252964,0.0146769009058926,0.0153676858753793,0.0440307027176778,0.1238253708095484,1.0693936829263442,0.052426904672717,0.079230210499579,0.148600948282992,0.1572807140181511,707.2307521079218,1637.3323280159443,2603.8902847536488,3400.9724256831705,644.6079119887872,1598.6979634510103,2532.41755852211,3344.8197590186496,-0.1316382437344078,900.0706156766208,2030.1357982451395,1718.8679840357192,16.39540883259174,988.4887597162599,17.70379261067498
/content/train/train_0088.wav,1.0672108843537416,238.89813182507572,45.98377403544248,15.295461719424358,0.0445538600513823,0.0001943691740379,0.0243855014365852,0.0320729305955836,0.0731565043097558,0.1004061521315254,0.9586387644348316,0.0464309970130186,0.0616815568571784,0.0867731192503795,0.1392929910390559,1070.7977150933398,1841.7073559044225,2605.1220321471264,3387.7442905827584,1091.3826328071568,1871.2460683751915,2584.2018181719413,3313.054989234073,0.6865403624270984,740.5574521423055,2214.9713771470906,2044.870232331284,14.365674901113472,1019.4646393674037,17.165872482697456
/content/train/train_0191.wav,1.9993197278911563,245.65920601726503,27.132151592224897,20.44257892637004,0.0057326470470353,2.3379569574573e-05,0.0021894434750139,0.0026035132182398,0.0065683304250418,0.0337067825422059,0.3384819790383271,0.0141310359233197,0.0199811488095571,0.0302498009827749,0.0423931077699593,1042.5437925448089,1658.028753344847,2693.997737507431,3316.292383162435,1030.9635979003774,1649.969211948507,2664.3395152368903,3272.735941797272,0.3739872977778782,747.2574479656315,2154.502066720762,1962.478582969615,14.88310037316016,1005.0409619645537,17.41222563286649
/content/train/train_0127.wav,0.7394784580498867,211.2123931505341,47.71315059796648,15.657904575919842,0.0212233909007169,0.0001011190699634,0.008606014738643,0.0083983950201644,0.0258180442159291,0.069967720996346,0.8633832556899437,0.0241535459062168,0.0432419065211003,0.0953937162330457,0.0724606377186504,886.5141852579601,1314.4208107661952,2801.902579886688,3861.6110724266728,883.3800903673241,1284.7866270772438,2938.4269204364764,4063.539482266467,0.6551764718066596,1060.0531306330477,2292.533280036878,1918.666523316883,15.074632351762865,1139.872641658255,15.352592351494188
/content/train/train_0306.wav,0.5959410430839003,244.43427146780704,51.20652737213481,26.27243096891283,0.0176307266629468,7.285017696292041e-05,0.0058804669059262,0.0083162293860458,0.0176414007177786,0.060791015664774,0.8001967816122927,0.0164697807971524,0.0343124200164217,0.0654829444537371,0.0494093423914572,527.0363652154576,1159.920462323511,2338.3535409843034,3178.047249763765,550.3534751878434,1178.1271801646735,2249.0363199586404,3187.415285877993,-1.1297823574637085,879.0206035633832,1791.2330652972876,1468.3082946687432,19.212242989693713,896.2338956338338,19.526152810392944
/content/train/train_0157.wav,0.5445578231292517,282.78482400074626,18.600764621506947,7.610723103955121,0.0338341815720514,0.0001202512398487,0.0194015744776652,0.0238760289121431,0.0582047234329956,0.233415928975243,1.9020463667221803,0.0961147988396339,0.1947116526941534,0.4585906921797592,0.2883443965189018,886.8692849327848,1671.4396194831072,2919.645058851205,3563.108152442408,884.7666428501404,1709.1651260005017,2950.7101853443555,3493.058991768726,0.722236531428512,869.430782972862,2259.425236490931,1986.9471235971755,14.402425498603534,1076.6006164274884,16.254867155910333
/content/train/train_0219.wav,0.8623356009070294,250.5337489515542,48.97340964203863,10.234314763394613,0.0226604703336849,9.04634117048226e-05,0.0114819290793916,0.0146119475831983,0.0344457872381749,0.1242266719500124,1.1343119556559969,0.0635630133021792,0.082236329097157,0.09300375788509,0.1906890399065377,791.4273407820845,1572.7409574565934,2523.35923801494,3847.125415044116,799.7093781289093,1439.5533518082832,2346.9938429959648,4031.683462572935,0.25650489183114,1077.3246948146752,2154.485008876523,1816.7266327948416,15.752332316127172,1073.217211584384,16.306111951153728
/content/train/train_0156.wav,0.7701360544217687,195.33940542056092,41.56931132147246,18.062824644969663,0.0121652883234343,6.291972523990615e-05,0.0021899032157896,0.0028156134493692,0.0065697096473688,0.0763293852305583,0.7786371583170206,0.032624238768141,0.0496977107651954,0.0753042139430493,0.0978727163044231,382.1683588869709,1672.5102108534454,2544.2554259502435,3260.552791048285,319.968243491442,1599.7751666551785,2499.497104627132,3294.877347779402,-0.530522561499885,991.6363680959868,1928.529465638289,1432.8952060189322,19.96200084808902,968.5933500249632,18.067437691523462
/content/train/train_0378.wav,1.0060997732426304,240.8044325543473,9.594773671631392,24.864172105826903,0.0030961500437287,1.2875612798881772e-05,0.0004815257292388,0.0008995084608668,0.0014445771877164,0.0127796972583399,0.1314836918708313,0.0035577657290563,0.0053556202196012,0.0113641072243666,0.010673297187169,987.9601939954026,1599.6435324562594,2771.9880824767647,3742.887474041369,988.5685714869164,1592.9670988965331,2871.6813040904044,3806.0533176734175,0.8816301959624597,939.161582062167,2314.817573036818,2036.8365448210805,14.16440695444732,1113.5297526748207,15.715790222904308
/content/train/train_0129.wav,0.740702947845805,200.1260072228036,51.43091200713825,15.698613186809885,0.0257667534851382,0.0001256307779712,0.012959761423757,0.0147291560904201,0.0388792842712712,0.0586170895043128,0.8331686780739415,0.0200619332373043,0.0298079249873309,0.066721208297099,0.060185799711913,837.7372382274492,1754.5482235540935,2735.1976612151784,3597.3348313707024,657.5637558666682,1432.715888262195,2523.8004692132745,3437.377034549461,-0.2583737912881964,926.6044262275976,2012.8642869729,1690.8108773537017,16.69558191347026,991.3417382991871,17.652842933884923
/content/train/train_0432.wav,0.9530839002267574,237.4985411770716,44.58962794673993,18.56962994690016,0.012102444850258,5.13634399489644e-05,0.002152097817561,0.0024743089893564,0.0064562934526831,0.081218189001091,0.776838263390465,0.0289778057763096,0.0455276878432999,0.0995900994299067,0.0869334173289289,892.9393869846209,1415.7493369832746,2623.726260838269,3465.897102064511,868.1586151855544,1371.568451735703,2794.8868069425885,3257.581864924745,-0.0531072226169948,796.4744165797301,2073.048934697148,1814.550386304164,15.918338075842435,994.294549037591,17.600418323663547
/content/train/train_0050.wav,0.7958049886621316,229.75756455562964,21.864743117412903,17.79900111462911,0.0116280155196672,5.071893025934218e-05,0.0041551806257783,0.0055184261411538,0.0124655418773349,0.0706993491138592,0.7090112373735803,0.0230675429933371,0.0383459764192939,0.0793598327914803,0.0692026289800115,644.9410963521455,1494.0414606528448,2148.8614018736403,3222.667247171996,589.3418520599147,1565.6765163376558,2023.65730648664,3116.417073981648,-0.8405522664356182,842.3584073072443,1823.7731872164643,1553.157386412678,18.221559832746763,886.1804155089909,19.747671798804777
/content/train/train_0465.wav,0.4009750566893424,193.139135002034,33.987456598793884,13.260288758414829,0.0341405880614045,0.0001807381639759,0.0107226836014924,0.0134933499082319,0.0321680508044772,0.0721857231627451,0.8318431432164068,0.0185243949729782,0.0278208532411858,0.0642494438700971,0.0555731849189348,970.9859545431084,1467.0763760689038,2829.827876280397,3549.71311068455,1013.8409359483009,1427.80823595956,2948.9632388212403,3581.464056958878,0.5687757950002789,855.8743736701923,2243.0191169219947,1977.3903724484344,14.738258506814642,1074.1031008725079,16.292663139864807
/content/train/train_0347.wav,1.2952154195011338,220.8932056463944,35.169181556559096,11.895250805053578,0.0115914473391649,5.230699362320144e-05,0.0035029102652132,0.0031778700438828,0.0105087307956396,0.0498349733344869,0.5408259809714648,0.0249281297443242,0.0270951379135047,0.0332659192449301,0.0747843892329726,856.0774701222401,1412.4023638941474,3016.081024148114,3760.214778496728,885.4616139625955,1379.8178711751757,2979.947739691169,3864.1469787818014,0.6427172770458027,992.8951216064024,2277.343550902686,1936.7048818185792,14.859603266086989,1118.4210185099184,15.647059300902082
/content/train/train_0359.wav,0.7643310657596372,220.77302054975323,37.08924815629718,15.795196630413136,0.0136749360221942,6.26078768884886e-05,0.0026456650847674,0.0031183660557827,0.0079369952543023,0.0581045111967129,0.6513585510757937,0.0230459773469604,0.0331327521177919,0.0515898178505292,0.0691379320408812,907.8123652021388,1409.489273658823,2168.3731222961933,3408.3761723511684,907.5554628165632,1440.2534438979785,2266.2272364200885,3348.1374023496965,-0.2806117534007258,813.5273131777111,1990.5433863710816,1774.6172806154718,16.366552377855264,952.2955665014005,18.37664756152602
/content/train/train_0623.wav,1.521700680272109,226.5492692317537,28.118225977943595,12.476708005198594,0.0232379993430397,0.0001020996211393,0.0085584858267324,0.0094995124263332,0.0256754574801973,0.1210475999296634,1.180295835586605,0.0491759825436352,0.0756461517649709,0.1327437433276808,0.1475279476309057,930.1314192013592,1505.435178344672,2422.448368800566,3319.831178370927,929.043376547072,1451.925326511296,2366.6623445280425,3282.7171897762405,-0.2173827910314843,784.5579377430562,2007.5870593406623,1799.2334253503625,16.16050130467285,954.6940811227346,18.33047920378823
/content/train/train_0545.wav,0.7972335600907029,271.3444414471268,27.40870479832404,14.568750113828669,0.0064607413287428,2.3858518027960315e-05,0.0009306758999529,0.0014023980920856,0.0027920276998589,0.0174064589304171,0.1861816316832924,0.0062678437952252,0.0094847187371013,0.0145859532632639,0.0188035313856757,1101.7032482098257,1697.9977891906462,2790.58259563322,3795.498997094824,1148.002091438283,1738.4785213233515,2786.4962756863824,3856.52393473924,1.2029727055413109,902.8406144336524,2382.375205796814,2151.9968270720046,13.576061561086778,1125.9901565955934,15.541876540831288
/content/train/train_0362.wav,0.930907029478458,192.5244242170729,30.143234816858925,21.02269864254912,0.0077502801203819,4.026985161274772e-05,0.0022119581330787,0.0035533389053505,0.0066358743992363,0.0498674644217816,0.4523379195519187,0.0195256192576224,0.0282288466839944,0.0543601180690302,0.0585768577728674,768.870424201433,1215.1216848300685,2281.957400662417,3109.0896235240243,781.5994433243542,1235.9217987301138,2248.852252974132,3101.8937904775485,-0.8933749449981447,773.4314490510648,1842.066821376537,1611.167786951214,17.908642620920183,891.5924437554332,19.627802055263164
/content/train/train_0294.wav,1.3176643990929706,255.7365269408898,30.751587735392043,8.812645394395316,0.0724994918156001,0.0002777123874903,0.0408444737189607,0.0479632599382622,0.1225334211568822,0.10774997664484,1.0268609118572394,0.0584341864076219,0.0725218122963941,0.0962269463967391,0.1753025592228657,1103.4001751812314,1649.173713899604,2590.379871572633,3375.07139537537,1211.0589173656597,1698.2493555266465,2608.845918965866,3306.5411516105387,0.6024797179298021,698.4940780816263,2206.173835867178,2052.3303761283764,14.493983006331916,1011.8053485725881,17.29581685320033
/content/train/train_0539.wav,0.4017460317460317,233.26449486946325,32.7619953297973,18.3740412341812,0.0181096255236112,7.769901120662561e-05,0.0050963231507514,0.0079349388911206,0.0152889694522544,0.115709105164128,1.2636062199157043,0.0408367087535051,0.0561359941317991,0.1081355070663241,0.1225101262605155,581.8798456787043,1268.642901119333,2524.414781354598,3512.6910434074503,603.6341317724723,1271.0737709399305,2523.573813804599,3624.370243174693,-0.360485033665454,1006.9120371340736,2005.662989922924,1627.6022383757218,17.345844592352755,1009.6503860913836,17.33273243993597
/content/train/train_0138.wav,1.479455782312925,259.58388268149923,20.01815404798331,26.729281263689625,0.0531852322276983,0.0002012937793597,0.0246444386875129,0.0321693321137627,0.0739333160625387,0.0530741537486874,0.6629530906837058,0.0181139047527087,0.0282084081313315,0.0533950723955688,0.0543417142581261,1117.560285170053,1466.2913109070446,2515.847126961738,3621.765191010644,1192.3590779159472,1342.4107967424357,2559.8182805287115,3672.5603916712266,0.4010924862776454,826.7337712517598,2191.7871367145804,1969.5528788399736,15.165390070634983,1041.1096574401283,16.80898825108284
/content/train/train_0353.wav,0.7666893424036281,157.45976407738488,15.524195714553812,16.320438482069292,0.0162493766666741,0.0001017026608727,0.0068197894731532,0.006905551606588,0.0204593684194597,0.0765862457207044,0.7833918565557878,0.0262909272826794,0.0447629405865819,0.0679368375480994,0.0788727818480383,398.3226610274269,1231.8498804698158,2356.355148628604,3103.915022552952,328.85584584155856,1140.7216753313835,2303.619978583015,2913.177860429557,-1.5920061200313305,861.4406715293327,1671.5938400463783,1259.623557848044,22.409037113902723,849.0801378037543,20.610539831099818
/content/train/train_0561.wav,1.420498866213152,229.21921018786887,32.91444042129834,12.460258994875325,0.020976653283603,9.109599341557626e-05,0.008938567407437,0.0108990156701446,0.0268157022223111,0.1344622013311098,1.172228780398429,0.0477192512219679,0.0739246921647668,0.1281497609423658,0.1431577536659039,878.5307514740963,1551.4377140114775,2391.9042080702643,3308.3210821629764,899.6193905367004,1533.48461000703,2416.895403504222,3198.0698973870003,-0.1743284372277789,766.1501689501,2012.0173253587384,1807.0534942818688,16.024530899006045,951.6914171378071,18.388313359629638
